user_id,timestamp,login_location,access_type,resource,device_type
user_20,2023-01-31 11:00:00,San Francisco,download,CRM,Mobile
user_36,2023-01-27 10:00:00,Berlin,read,DevOps Dashboard,Laptop
user_49,2023-01-04 16:00:00,San Francisco,download,Finance System,Laptop
user_41,2023-01-26 16:00:00,New York,upload,CRM,Tablet
user_35,2023-01-27 19:00:00,Berlin,read,HR Portal,Desktop
user_18,2023-01-18 16:00:00,Berlin,read,DevOps Dashboard,Mobile
user_34,2023-01-14 19:00:00,San Francisco,write,HR Portal,Laptop
user_6,2023-01-20 12:00:00,San Francisco,download,CRM,Tablet
user_6,2023-01-01 14:00:00,London,upload,HR Portal,Tablet
user_16,2023-01-06 13:00:00,Berlin,upload,Email,Tablet
user_46,2023-01-25 17:00:00,Bangalore,read,Finance System,Tablet
user_31,2023-01-13 13:00:00,London,download,Finance System,Laptop
user_10,2023-01-11 19:00:00,San Francisco,read,Finance System,Mobile
user_14,2023-01-03 10:00:00,Berlin,upload,Finance System,Laptop
user_14,2023-01-29 11:00:00,San Francisco,upload,CRM,Desktop
user_8,2023-01-14 10:00:00,San Francisco,read,Email,Desktop
user_48,2023-01-20 20:00:00,Berlin,write,HR Portal,Tablet
user_43,2023-01-06 16:00:00,New York,download,HR Portal,Mobile
user_10,2023-01-07 08:00:00,San Francisco,download,Finance System,Tablet
user_9,2023-01-10 19:00:00,Bangalore,write,Finance System,Laptop
user_6,2023-01-06 17:00:00,Bangalore,upload,CRM,Laptop
user_21,2023-01-29 12:00:00,Berlin,read,CRM,Tablet
user_31,2023-01-12 19:00:00,New York,read,Email,Tablet
user_5,2023-01-18 15:00:00,San Francisco,write,CRM,Tablet
user_36,2023-01-29 10:00:00,Bangalore,read,CRM,Laptop
user_20,2023-01-19 15:00:00,Bangalore,upload,CRM,Desktop
user_2,2023-01-06 12:00:00,London,download,CRM,Desktop
user_50,2023-01-31 10:00:00,Berlin,read,Email,Laptop
user_35,2023-01-19 13:00:00,San Francisco,read,HR Portal,Mobile
user_17,2023-01-28 09:00:00,Bangalore,download,Finance System,Tablet
user_50,2023-01-15 14:00:00,London,read,DevOps Dashboard,Tablet
user_34,2023-01-01 14:00:00,Bangalore,download,DevOps Dashboard,Desktop
user_4,2023-01-21 15:00:00,Bangalore,write,DevOps Dashboard,Desktop
user_28,2023-01-20 13:00:00,Berlin,write,Finance System,Desktop
user_9,2023-01-21 13:00:00,London,upload,Email,Tablet
user_33,2023-01-20 14:00:00,San Francisco,write,Finance System,Tablet
user_4,2023-01-27 16:00:00,Bangalore,write,DevOps Dashboard,Laptop
user_35,2023-01-08 20:00:00,Berlin,write,DevOps Dashboard,Mobile
user_38,2023-01-06 14:00:00,Berlin,upload,CRM,Laptop
user_11,2023-01-04 08:00:00,San Francisco,upload,HR Portal,Tablet
user_34,2023-01-14 18:00:00,London,upload,HR Portal,Laptop
user_9,2023-01-22 14:00:00,San Francisco,upload,DevOps Dashboard,Desktop
user_50,2023-01-08 12:00:00,New York,download,Email,Laptop
user_19,2023-01-06 10:00:00,Bangalore,download,DevOps Dashboard,Laptop
user_16,2023-01-14 18:00:00,Bangalore,upload,Email,Desktop
user_16,2023-01-26 17:00:00,New York,read,CRM,Mobile
user_45,2023-01-09 11:00:00,New York,read,Finance System,Mobile
user_37,2023-01-06 10:00:00,New York,download,DevOps Dashboard,Desktop
user_8,2023-01-10 14:00:00,Berlin,write,HR Portal,Mobile
user_26,2023-01-27 14:00:00,San Francisco,upload,Finance System,Desktop
user_8,2023-01-29 09:00:00,Bangalore,write,CRM,Mobile
user_33,2023-01-20 15:00:00,London,write,HR Portal,Tablet
user_19,2023-01-19 08:00:00,London,download,HR Portal,Desktop
user_45,2023-01-31 14:00:00,Berlin,read,Email,Mobile
user_4,2023-01-15 14:00:00,Bangalore,upload,HR Portal,Tablet
user_25,2023-01-01 12:00:00,New York,read,DevOps Dashboard,Mobile
user_28,2023-01-26 18:00:00,San Francisco,write,DevOps Dashboard,Laptop
user_13,2023-01-25 14:00:00,London,download,DevOps Dashboard,Tablet
user_46,2023-01-05 16:00:00,Bangalore,read,HR Portal,Tablet
user_39,2023-01-26 17:00:00,San Francisco,read,HR Portal,Tablet
user_6,2023-01-11 08:00:00,Bangalore,write,DevOps Dashboard,Laptop
user_20,2023-01-10 17:00:00,Berlin,write,CRM,Tablet
user_21,2023-01-02 08:00:00,San Francisco,write,Email,Mobile
user_4,2023-01-07 09:00:00,San Francisco,upload,Finance System,Laptop
user_8,2023-01-02 16:00:00,New York,write,Finance System,Desktop
user_11,2023-01-29 10:00:00,Berlin,write,Email,Laptop
user_38,2023-01-08 08:00:00,New York,read,HR Portal,Desktop
user_33,2023-01-29 10:00:00,Berlin,write,HR Portal,Desktop
user_23,2023-01-10 03:00:00,Unknown-Country,admin_override,Sensitive Database,Unregistered_Device
user_35,2023-01-19 11:00:00,Bangalore,upload,CRM,Desktop
user_9,2023-01-07 13:00:00,New York,download,DevOps Dashboard,Mobile
user_33,2023-01-23 18:00:00,Berlin,download,HR Portal,Desktop
user_30,2023-01-28 10:00:00,Bangalore,download,CRM,Laptop
user_22,2023-01-18 14:00:00,Berlin,write,Finance System,Laptop
user_10,2023-01-09 17:00:00,New York,download,Email,Tablet
user_47,2023-01-25 15:00:00,London,write,Email,Laptop
user_49,2023-01-05 20:00:00,Bangalore,read,CRM,Mobile
user_3,2023-01-04 09:00:00,London,read,Finance System,Mobile
user_26,2023-01-24 11:00:00,New York,download,DevOps Dashboard,Laptop
user_24,2023-01-15 11:00:00,London,read,Finance System,Mobile
user_15,2023-01-05 12:00:00,San Francisco,upload,CRM,Laptop
user_11,2023-01-17 10:00:00,Bangalore,read,Email,Laptop
user_42,2023-01-25 18:00:00,San Francisco,read,CRM,Tablet
user_19,2023-01-20 08:00:00,Bangalore,write,Finance System,Tablet
user_24,2023-01-22 12:00:00,Berlin,upload,Email,Tablet
user_12,2023-01-18 11:00:00,Bangalore,download,DevOps Dashboard,Laptop
user_9,2023-01-08 10:00:00,Bangalore,write,HR Portal,Laptop
user_38,2023-01-16 20:00:00,San Francisco,write,HR Portal,Desktop
user_33,2023-01-30 12:00:00,San Francisco,upload,CRM,Laptop
user_27,2023-01-21 09:00:00,Berlin,upload,CRM,Desktop
user_49,2023-01-08 11:00:00,New York,download,CRM,Mobile
user_34,2023-01-26 08:00:00,Berlin,download,Finance System,Tablet
user_10,2023-01-10 09:00:00,San Francisco,write,Finance System,Tablet
user_11,2023-01-17 18:00:00,Bangalore,upload,HR Portal,Laptop
user_3,2023-01-30 13:00:00,San Francisco,upload,Finance System,Mobile
user_25,2023-01-25 16:00:00,Berlin,read,DevOps Dashboard,Desktop
user_5,2023-01-11 20:00:00,Berlin,write,HR Portal,Desktop
user_30,2023-01-05 08:00:00,London,read,Finance System,Desktop
user_5,2023-01-30 18:00:00,Berlin,upload,Finance System,Laptop
user_42,2023-01-14 12:00:00,San Francisco,read,CRM,Mobile
user_1,2023-01-01 12:00:00,Bangalore,write,Finance System,Laptop
user_42,2023-01-29 10:00:00,Berlin,upload,Email,Mobile
user_50,2023-01-22 18:00:00,San Francisco,write,Finance System,Mobile
user_31,2023-01-22 17:00:00,Berlin,upload,DevOps Dashboard,Mobile
user_25,2023-01-03 20:00:00,Berlin,download,DevOps Dashboard,Desktop
user_44,2023-01-28 11:00:00,Berlin,read,DevOps Dashboard,Laptop
user_35,2023-01-01 18:00:00,San Francisco,upload,Finance System,Laptop
user_43,2023-01-07 15:00:00,Bangalore,download,DevOps Dashboard,Mobile
user_2,2023-01-30 17:00:00,London,download,DevOps Dashboard,Laptop
user_13,2023-01-22 15:00:00,Berlin,download,DevOps Dashboard,Mobile
user_32,2023-01-16 16:00:00,Bangalore,download,HR Portal,Desktop
user_48,2023-01-25 17:00:00,New York,read,Email,Desktop
user_37,2023-01-17 10:00:00,Berlin,write,HR Portal,Mobile
user_34,2023-01-11 13:00:00,New York,upload,HR Portal,Desktop
user_13,2023-01-23 17:00:00,San Francisco,download,Email,Mobile
user_42,2023-01-23 20:00:00,Berlin,read,CRM,Laptop
user_41,2023-01-24 18:00:00,Bangalore,upload,DevOps Dashboard,Mobile
user_49,2023-01-02 18:00:00,San Francisco,read,DevOps Dashboard,Mobile
user_7,2023-01-13 11:00:00,Berlin,read,Email,Laptop
user_17,2023-01-23 16:00:00,London,write,DevOps Dashboard,Desktop
user_24,2023-01-26 19:00:00,Berlin,read,DevOps Dashboard,Mobile
user_12,2023-01-27 19:00:00,Bangalore,read,Finance System,Tablet
user_38,2023-01-05 09:00:00,San Francisco,upload,DevOps Dashboard,Mobile
user_19,2023-01-30 15:00:00,San Francisco,upload,Finance System,Desktop
user_5,2023-01-15 14:00:00,Berlin,read,DevOps Dashboard,Desktop
user_19,2023-01-20 18:00:00,Bangalore,download,Finance System,Desktop
user_30,2023-01-07 12:00:00,Berlin,upload,DevOps Dashboard,Mobile
user_27,2023-01-15 20:00:00,San Francisco,read,Email,Desktop
user_21,2023-01-08 13:00:00,London,read,DevOps Dashboard,Laptop
user_44,2023-01-30 11:00:00,San Francisco,write,Finance System,Mobile
user_7,2023-01-27 09:00:00,New York,write,Email,Laptop
user_26,2023-01-10 19:00:00,Berlin,upload,Email,Mobile
user_6,2023-01-21 18:00:00,London,read,Finance System,Desktop
user_17,2023-01-21 12:00:00,London,download,DevOps Dashboard,Laptop
user_26,2023-01-16 19:00:00,New York,write,HR Portal,Laptop
user_49,2023-01-15 18:00:00,Berlin,write,CRM,Desktop
user_12,2023-01-06 19:00:00,San Francisco,write,HR Portal,Desktop
user_32,2023-01-13 19:00:00,San Francisco,download,Email,Mobile
user_39,2023-01-14 18:00:00,San Francisco,write,CRM,Laptop
user_28,2023-01-06 11:00:00,Bangalore,download,DevOps Dashboard,Desktop
user_24,2023-01-02 12:00:00,Berlin,write,Email,Laptop
user_28,2023-01-09 10:00:00,San Francisco,upload,CRM,Laptop
user_36,2023-01-25 11:00:00,Berlin,upload,Finance System,Desktop
user_15,2023-01-23 20:00:00,Bangalore,read,HR Portal,Laptop
user_25,2023-01-28 15:00:00,New York,upload,CRM,Mobile
user_41,2023-01-26 12:00:00,San Francisco,upload,HR Portal,Desktop
user_3,2023-01-10 13:00:00,New York,upload,DevOps Dashboard,Desktop
user_32,2023-01-29 09:00:00,San Francisco,read,CRM,Mobile
user_15,2023-01-08 10:00:00,London,read,Finance System,Mobile
user_36,2023-01-23 14:00:00,Bangalore,read,Email,Desktop
user_3,2023-01-17 10:00:00,New York,download,CRM,Mobile
user_49,2023-01-24 17:00:00,New York,read,CRM,Desktop
user_25,2023-01-13 10:00:00,London,upload,CRM,Desktop
user_2,2023-01-05 13:00:00,Berlin,upload,Email,Laptop
user_35,2023-01-04 12:00:00,San Francisco,upload,Finance System,Tablet
user_23,2023-01-07 19:00:00,San Francisco,write,CRM,Desktop
user_42,2023-01-17 13:00:00,Berlin,write,Finance System,Desktop
user_44,2023-01-04 14:00:00,Bangalore,download,Email,Tablet
user_23,2023-01-21 15:00:00,Berlin,write,Finance System,Mobile
user_49,2023-01-25 20:00:00,Berlin,upload,HR Portal,Desktop
user_15,2023-01-29 11:00:00,London,download,CRM,Mobile
user_28,2023-01-18 08:00:00,New York,upload,Finance System,Desktop
user_15,2023-01-14 14:00:00,New York,download,Email,Tablet
user_27,2023-01-20 18:00:00,Berlin,write,Email,Desktop
user_32,2023-01-20 15:00:00,New York,download,Finance System,Tablet
user_38,2023-01-05 12:00:00,New York,download,Finance System,Desktop
user_46,2023-01-03 16:00:00,Bangalore,download,CRM,Laptop
user_24,2023-01-18 11:00:00,San Francisco,upload,HR Portal,Mobile
user_45,2023-01-20 11:00:00,San Francisco,read,Email,Laptop
user_39,2023-01-11 16:00:00,San Francisco,write,HR Portal,Tablet
user_12,2023-01-09 08:00:00,Berlin,upload,CRM,Mobile
user_33,2023-01-26 12:00:00,Berlin,write,DevOps Dashboard,Tablet
user_24,2023-01-14 20:00:00,Berlin,read,CRM,Desktop
user_25,2023-01-14 16:00:00,London,write,HR Portal,Mobile
user_31,2023-01-01 08:00:00,London,read,Email,Laptop
user_31,2023-01-20 10:00:00,London,write,DevOps Dashboard,Mobile
user_9,2023-01-04 08:00:00,San Francisco,upload,HR Portal,Desktop
user_41,2023-01-30 11:00:00,San Francisco,write,Email,Mobile
user_27,2023-01-21 15:00:00,Berlin,write,CRM,Mobile
user_43,2023-01-09 11:00:00,San Francisco,write,HR Portal,Desktop
user_44,2023-01-04 09:00:00,Bangalore,write,Email,Tablet
user_27,2023-01-05 15:00:00,London,read,Email,Mobile
user_6,2023-01-21 09:00:00,London,upload,Email,Desktop
user_48,2023-01-30 08:00:00,Bangalore,download,Email,Desktop
user_6,2023-01-09 19:00:00,New York,read,Finance System,Desktop
user_37,2023-01-24 19:00:00,Berlin,read,HR Portal,Mobile
user_41,2023-01-31 10:00:00,Bangalore,download,Finance System,Laptop
user_5,2023-01-06 13:00:00,New York,write,DevOps Dashboard,Laptop
user_38,2023-01-27 13:00:00,San Francisco,read,HR Portal,Desktop
user_5,2023-01-14 17:00:00,San Francisco,write,HR Portal,Mobile
user_50,2023-01-04 08:00:00,New York,write,HR Portal,Laptop
user_11,2023-01-27 15:00:00,New York,read,Email,Tablet
user_32,2023-01-15 16:00:00,London,read,Finance System,Laptop
user_50,2023-01-20 08:00:00,New York,upload,Email,Laptop
user_24,2023-01-18 11:00:00,San Francisco,write,CRM,Laptop
user_3,2023-01-09 20:00:00,Bangalore,upload,DevOps Dashboard,Tablet
user_15,2023-01-19 10:00:00,New York,download,Finance System,Tablet
user_18,2023-01-13 14:00:00,Berlin,read,CRM,Mobile
user_9,2023-01-30 17:00:00,San Francisco,write,CRM,Mobile
user_6,2023-01-22 20:00:00,Berlin,read,Email,Mobile
user_27,2023-01-18 19:00:00,London,download,CRM,Tablet
user_18,2023-01-05 11:00:00,Bangalore,write,DevOps Dashboard,Tablet
user_32,2023-01-28 18:00:00,Berlin,read,CRM,Laptop
user_22,2023-01-01 15:00:00,London,write,CRM,Desktop
user_35,2023-01-28 13:00:00,New York,upload,CRM,Laptop
user_7,2023-01-27 11:00:00,Bangalore,download,CRM,Laptop
user_39,2023-01-06 08:00:00,Berlin,download,Finance System,Mobile
user_26,2023-01-04 15:00:00,London,read,DevOps Dashboard,Desktop
user_9,2023-01-28 13:00:00,Berlin,read,DevOps Dashboard,Desktop
user_39,2023-01-25 11:00:00,San Francisco,upload,CRM,Desktop
user_40,2023-01-23 12:00:00,London,write,HR Portal,Mobile
user_29,2023-01-15 15:00:00,San Francisco,write,Email,Tablet
user_11,2023-01-20 17:00:00,New York,write,CRM,Desktop
user_14,2023-01-11 11:00:00,Bangalore,read,Email,Desktop
user_29,2023-01-01 20:00:00,New York,download,CRM,Laptop
user_29,2023-01-31 09:00:00,Bangalore,read,CRM,Laptop
user_32,2023-01-05 18:00:00,New York,read,Finance System,Mobile
user_22,2023-01-06 14:00:00,San Francisco,read,DevOps Dashboard,Desktop
user_20,2023-01-03 14:00:00,Berlin,write,Email,Mobile
user_11,2023-01-31 17:00:00,New York,read,DevOps Dashboard,Tablet
user_6,2023-01-10 10:00:00,Bangalore,download,HR Portal,Desktop
user_20,2023-01-31 17:00:00,New York,read,Finance System,Mobile
user_7,2023-01-22 12:00:00,Berlin,write,Email,Laptop
user_11,2023-01-25 18:00:00,New York,read,Finance System,Desktop
user_35,2023-01-13 15:00:00,Bangalore,read,CRM,Mobile
user_39,2023-01-13 10:00:00,San Francisco,write,DevOps Dashboard,Laptop
user_8,2023-01-11 10:00:00,New York,download,Email,Tablet
user_16,2023-01-27 20:00:00,Bangalore,download,HR Portal,Laptop
user_35,2023-01-11 18:00:00,San Francisco,upload,Finance System,Laptop
user_15,2023-01-14 15:00:00,Bangalore,upload,HR Portal,Desktop
user_17,2023-01-06 17:00:00,New York,write,CRM,Tablet
user_15,2023-01-07 15:00:00,London,download,HR Portal,Laptop
user_7,2023-01-20 11:00:00,London,download,HR Portal,Tablet
user_14,2023-01-06 11:00:00,Bangalore,upload,DevOps Dashboard,Desktop
user_10,2023-01-22 12:00:00,London,read,Email,Mobile
user_5,2023-01-03 18:00:00,San Francisco,download,Email,Desktop
user_16,2023-01-11 20:00:00,Bangalore,read,Email,Laptop
user_44,2023-01-01 08:00:00,Berlin,download,Email,Mobile
user_13,2023-01-30 15:00:00,Bangalore,upload,DevOps Dashboard,Desktop
user_50,2023-01-28 13:00:00,New York,upload,CRM,Tablet
user_44,2023-01-23 08:00:00,San Francisco,read,Finance System,Laptop
user_5,2023-01-13 16:00:00,New York,download,Email,Mobile
user_24,2023-01-27 16:00:00,Bangalore,download,CRM,Laptop
user_47,2023-01-02 11:00:00,Bangalore,read,CRM,Tablet
user_2,2023-01-28 11:00:00,San Francisco,upload,Finance System,Mobile
user_37,2023-01-26 08:00:00,London,upload,CRM,Desktop
user_18,2023-01-13 20:00:00,New York,read,Finance System,Tablet
user_32,2023-01-23 15:00:00,London,download,Email,Tablet
user_27,2023-01-01 11:00:00,Bangalore,download,Email,Mobile
user_32,2023-01-19 14:00:00,New York,write,Email,Tablet
user_38,2023-01-03 11:00:00,London,read,CRM,Laptop
user_4,2023-01-27 16:00:00,New York,download,Email,Tablet
user_26,2023-01-17 14:00:00,San Francisco,write,Finance System,Laptop
user_5,2023-01-17 10:00:00,Berlin,download,DevOps Dashboard,Tablet
user_46,2023-01-15 18:00:00,London,read,DevOps Dashboard,Tablet
user_45,2023-01-17 15:00:00,San Francisco,upload,CRM,Laptop
user_36,2023-01-18 10:00:00,San Francisco,write,CRM,Mobile
user_41,2023-01-18 09:00:00,Bangalore,upload,CRM,Mobile
user_10,2023-01-15 11:00:00,Berlin,download,HR Portal,Tablet
user_8,2023-01-15 09:00:00,London,write,HR Portal,Desktop
user_18,2023-01-28 19:00:00,Bangalore,upload,HR Portal,Tablet
user_43,2023-01-31 16:00:00,Berlin,write,DevOps Dashboard,Tablet
user_48,2023-01-07 17:00:00,New York,read,Finance System,Mobile
user_27,2023-01-11 13:00:00,New York,write,CRM,Tablet
user_40,2023-01-21 08:00:00,Berlin,download,CRM,Tablet
user_44,2023-01-18 14:00:00,New York,download,Email,Mobile
user_7,2023-01-09 18:00:00,Bangalore,upload,Finance System,Laptop
user_50,2023-01-10 14:00:00,Berlin,download,CRM,Mobile
user_31,2023-01-29 16:00:00,San Francisco,write,CRM,Tablet
user_22,2023-01-31 10:00:00,San Francisco,write,Finance System,Tablet
user_37,2023-01-09 15:00:00,Bangalore,read,HR Portal,Mobile
user_36,2023-01-03 16:00:00,London,download,Email,Mobile
user_49,2023-01-10 08:00:00,San Francisco,upload,HR Portal,Mobile
user_48,2023-01-26 11:00:00,New York,download,HR Portal,Mobile
user_27,2023-01-06 11:00:00,London,upload,Email,Mobile
user_20,2023-01-07 11:00:00,San Francisco,download,DevOps Dashboard,Desktop
user_39,2023-01-17 18:00:00,Berlin,read,DevOps Dashboard,Desktop
user_45,2023-01-11 15:00:00,San Francisco,upload,Finance System,Desktop
user_19,2023-01-25 10:00:00,Berlin,download,CRM,Mobile
user_36,2023-01-20 08:00:00,San Francisco,download,CRM,Desktop
user_30,2023-01-14 14:00:00,London,upload,CRM,Mobile
user_40,2023-01-12 17:00:00,Berlin,upload,Email,Mobile
user_8,2023-01-10 13:00:00,Bangalore,upload,Finance System,Desktop
user_9,2023-01-04 16:00:00,Bangalore,read,CRM,Laptop
user_10,2023-01-18 13:00:00,New York,upload,HR Portal,Laptop
user_43,2023-01-16 18:00:00,New York,write,DevOps Dashboard,Tablet
user_7,2023-01-06 11:00:00,London,upload,Finance System,Mobile
user_9,2023-01-28 18:00:00,San Francisco,upload,CRM,Mobile
user_35,2023-01-23 10:00:00,Berlin,download,Finance System,Desktop
user_46,2023-01-06 19:00:00,San Francisco,upload,Email,Desktop
user_25,2023-01-16 09:00:00,Berlin,upload,Finance System,Laptop
user_29,2023-01-08 20:00:00,Berlin,upload,CRM,Desktop
user_43,2023-01-12 15:00:00,New York,read,DevOps Dashboard,Mobile
user_4,2023-01-26 13:00:00,Bangalore,read,Email,Desktop
user_5,2023-01-05 16:00:00,Bangalore,upload,Finance System,Mobile
user_28,2023-01-05 08:00:00,London,download,Email,Mobile
user_33,2023-01-22 18:00:00,Bangalore,download,Email,Laptop
user_34,2023-01-25 09:00:00,New York,download,DevOps Dashboard,Laptop
user_16,2023-01-24 08:00:00,Berlin,upload,HR Portal,Laptop
user_37,2023-01-26 08:00:00,New York,read,DevOps Dashboard,Mobile
user_4,2023-01-07 12:00:00,Berlin,read,Finance System,Mobile
user_27,2023-01-14 15:00:00,Bangalore,download,Email,Desktop
user_2,2023-01-24 19:00:00,New York,read,DevOps Dashboard,Laptop
user_30,2023-01-03 19:00:00,San Francisco,download,HR Portal,Laptop
user_26,2023-01-03 10:00:00,San Francisco,upload,Email,Laptop
user_23,2023-01-04 20:00:00,Berlin,upload,HR Portal,Mobile
user_37,2023-01-04 17:00:00,New York,upload,CRM,Laptop
user_21,2023-01-14 16:00:00,New York,download,CRM,Tablet
user_31,2023-01-28 18:00:00,San Francisco,write,Email,Mobile
user_37,2023-01-10 15:00:00,Berlin,upload,CRM,Laptop
user_19,2023-01-22 14:00:00,New York,read,Email,Tablet
user_18,2023-01-07 19:00:00,Bangalore,upload,CRM,Laptop
user_12,2023-01-27 17:00:00,San Francisco,read,CRM,Desktop
user_3,2023-01-25 10:00:00,London,write,HR Portal,Laptop
user_6,2023-01-08 09:00:00,Bangalore,upload,DevOps Dashboard,Laptop
user_1,2023-01-19 13:00:00,New York,download,CRM,Tablet
user_8,2023-01-07 12:00:00,New York,write,Finance System,Tablet
user_14,2023-01-16 18:00:00,San Francisco,write,Finance System,Laptop
user_4,2023-01-18 17:00:00,Bangalore,download,Finance System,Laptop
user_27,2023-01-07 14:00:00,San Francisco,read,CRM,Mobile
user_22,2023-01-08 13:00:00,Bangalore,write,Email,Desktop
user_5,2023-01-21 11:00:00,Berlin,download,CRM,Laptop
user_32,2023-01-23 13:00:00,San Francisco,write,HR Portal,Laptop
